@relation 'KDDTrain20DOS-weka.filters.unsupervised.attribute.Remove-R4-8,10-19'
@attribute 'duration' real
@attribute 'src_bytes' real
@attribute 'dst_bytes' real
@attribute 'logged_in' {0,1}
@attribute 'count' real
@attribute 'srv_count' real
@attribute 'serror_rate' real
@attribute 'srv_serror_rate' real
@attribute 'rerror_rate' real
@attribute 'srv_rerror_rate' real
@attribute 'same_srv_rate' real
@attribute 'diff_srv_rate' real
@attribute 'srv_diff_host_rate' real
@attribute 'dst_host_count' real
@attribute 'dst_host_srv_count' real
@attribute 'dst_host_same_srv_rate' real
@attribute 'dst_host_diff_srv_rate' real
@attribute 'dst_host_same_src_port_rate' real
@attribute 'dst_host_srv_diff_host_rate' real
@attribute 'dst_host_serror_rate' real
@attribute 'dst_host_srv_serror_rate' real
@attribute 'dst_host_rerror_rate' real
@attribute 'dst_host_srv_rerror_rate' real
@attribute 'protocol_type' {'1','2','3'}
@attribute 'service' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70}
@attribute 'flag' {1,2,3,4,5,6,7,8,9,10,11}
@attribute 'xAttack' {0,1}
@data
0,0,0,0,277,15,1,1,0,0,0.05,0.06,0,255,15,0.06,0.06,0,0,1,1,0,0,1,29,4,1
1,1631,399,1,1,4,0,0,0,0,1,0,1,71,140,0.31,0.03,0.01,0.01,0,0,0,0,1,55,2,0
0,0,0,0,46,6,1,1,0,0,0.13,0.11,0,255,13,0.05,0.07,0,0,1,1,0,0,1,20,4,1
0,182,0,0,5,4,0,0,0,0,0.8,0.4,0,255,22,0.09,0.01,0.1,0,0,0,0,0,2,66,2,0
0,5558,0,1,14,1,0.07,0,0,0,0.07,0.29,0,127,1,0.01,0.06,0.16,0,0.03,0,0,0,1,45,2,0
0,244,454,1,7,7,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
450,393,11280,1,1,1,0,0,0,0,1,0,0,255,5,0.02,0.07,0,0,0.95,0,0,0,1,61,2,0
0,0,0,0,138,8,0,0,1,1,0.06,0.07,0,63,8,0.13,0.1,0.02,0,0,0,1,1,1,50,1,1
0,12,0,1,1,1,0,0,0,0,1,0,0,228,59,0.26,0.02,0.26,0,0,0,0,0,1,20,2,0
0,0,0,0,78,1,1,1,0,0,0.01,0.08,0,255,14,0.05,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,78,16,0,0,1,1,0.21,0.06,0,255,12,0.05,0.07,0,0,0,0,1,1,1,50,1,1
0,0,0,0,207,4,1,1,0,0,0.02,0.06,0,255,4,0.02,0.06,0,0,1,1,0,0,1,22,4,1
0,0,0,0,210,6,0,0,1,1,0.03,0.07,0,255,6,0.02,0.07,0,0,0,0,1,1,1,67,1,1
0,0,0,0,251,9,1,1,0,0,0.04,0.06,0,255,9,0.04,0.07,0,0,1,1,0,0,1,5,4,1
0,1032,0,0,511,511,0,0,0,0,1,0,0,255,60,0.24,0.2,0.24,0,0,0,0,0,2,16,2,1
0,350,2597,1,11,34,0,0,0,0,1,0,0.09,11,255,1,0,0.09,0.03,0,0,0,0,1,25,2,0
0,239,1885,1,6,7,0,0,0,0,1,0,0.29,12,255,1,0,0.08,0.02,0,0,0,0,1,25,2,0
0,348,285,1,13,13,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,259,2169,1,1,2,0,0,0,0.5,1,0,1,255,254,1,0.01,0,0,0,0,0,0,1,25,2,0
0,300,1400,1,43,50,0,0,0,0.02,1,0,0.08,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,224,3012,1,2,22,0,0,0,0,1,0,0.09,18,255,1,0,0.06,0.01,0,0,0,0,1,25,2,0
2,1139,331,1,1,1,0,0,0,0,1,0,0,61,160,0.9,0.05,0.02,0.01,0,0,0,0,1,55,2,0
0,0,0,0,1,2,0,0,1,1,1,0,1,29,255,1,0,0.03,0.13,0,0,1,0.99,1,25,1,0
0,344,2156,1,16,16,0,0,0,0,1,0,0,118,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,0,0,0,271,20,1,1,0,0,0.07,0.06,0,255,20,0.08,0.09,0,0,1,1,0,0,1,50,4,1
0,748,0,1,1,1,0,0,0,0,1,0,0,95,81,0.37,0.04,0.37,0.04,0,0,0,0,1,20,2,0
0,0,0,0,56,16,1,1,0,0,0.29,0.11,0,255,16,0.06,0.08,0,0,1,1,0,0,1,25,4,1
0,236,2265,1,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0.01,0.01,0,0,1,25,2,0
0,0,0,0,84,5,1,1,0,0,0.06,0.07,0,255,5,0.02,0.06,0,0,1,1,0,0,1,33,4,1
0,30,0,0,1,1,0,0,0,0,1,0,0,11,12,1,0,1,0.17,0,0,0,0,2,16,2,0
0,0,0,0,8,8,1,1,0,0,1,0,0,110,130,0.44,0.02,0.01,0.02,0.98,0.37,0,0,1,55,4,1
0,0,0,0,143,4,1,1,0,0,0.03,0.06,0,93,4,0.04,0.08,0.01,0,1,1,0,0,1,50,4,1
0,0,0,0,60,3,1,1,0,0,0.05,0.07,0,255,17,0.07,0.05,0,0,1,1,0,0,1,50,4,1
0,965,0,1,4,1,0,0,0,0,0.25,1,0,222,1,0,0.09,0.41,0,0,0,0,0,1,45,2,0
0,28,0,0,77,77,0,0,0,0,1,0,0,255,44,0.17,0.01,0.17,0,0,0,0,0,3,50,2,1
0,0,0,0,235,21,1,1,0,0,0.09,0.05,0,176,21,0.12,0.07,0.01,0,0.92,1,0.01,0,1,50,4,1
0,28,0,0,11,11,0,0,0,0,1,0,0,83,11,0.13,0.05,0.13,0,0,0,0,0,3,50,2,1
0,45,130,0,199,199,0,0,0,0,1,0,0,124,85,0.69,0.02,0.01,0,0,0,0,0,3,12,2,0
12013,91,2396,1,1,1,0,0,0,0,1,0,0,255,46,0.18,0.02,0,0,0.23,0.33,0,0,1,61,2,0
0,105,145,0,4,1,0,0,0,0,0.25,0.5,0,255,86,0.34,0.01,0,0,0,0,0,0,3,50,2,0
5749,146,105,0,1,1,0,0,0,0,1,0,0,255,2,0.01,0.62,0.9,0,0,0,0,0,3,45,2,0
1,2168,402,1,2,4,0,0,0,0,1,0,0.75,255,21,0.08,0.02,0,0,0.91,0,0,0,1,55,2,0
0,0,0,0,240,18,1,1,0,0,0.08,0.05,0,255,18,0.07,0.06,0,0,1,1,0,0,1,8,4,1
0,248,501,1,7,7,0,0,0,0,1,0,0,63,133,1,0,0.02,0.03,0,0,0,0,1,25,2,0
2,2159,330,1,1,2,0,0,0,0,1,0,1,118,161,0.43,0.06,0.01,0.01,0.01,0,0,0,1,55,2,0
0,0,0,0,1,1,0,0,1,1,1,0,0,5,254,1,0,0.2,0.21,0,0.01,1,0.9,1,25,1,0
0,164,458,1,2,2,0,0,0,0,1,0,0,4,255,1,0,0.25,0.03,0,0,0,0,1,25,2,0
0,219,15128,1,7,7,0,0,0,0,1,0,0,7,255,1,0,0.14,0.02,0,0,0,0,1,25,2,0
0,264,1254,1,10,16,0,0,0,0,1,0,0.25,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,275,19,1,1,0,0,0.07,0.07,0,255,19,0.07,0.06,0,0,1,1,0,0,1,50,4,1
0,339,1366,1,5,5,0,0,0,0,1,0,0,182,255,1,0,0.01,0.01,0,0,0,0,1,25,2,0
0,0,0,0,296,5,1,1,0,0,0.02,0.06,0,255,8,0.03,0.07,0,0,1,1,0,0,1,41,4,1
0,8737,0,1,12,11,0,0,0,0,0.92,0.17,0,28,17,0.61,0.14,0.61,0,0,0,0,0,1,20,2,0
0,199,1705,1,30,30,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,242,21,1,1,0,0,0.09,0.05,0,255,21,0.08,0.06,0,0,1,1,0,0,1,61,4,1
0,44,77,0,192,192,0,0,0,0,1,0,0,255,206,0.81,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,98,8,1,1,0,0,0.08,0.06,0,255,5,0.02,0.07,0,0,1,1,0,0,1,43,4,1
0,303,2022,1,20,20,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,93,4,0,0,1,1,0.04,0.09,0,255,4,0.02,0.07,0,0,0,0,1,1,1,50,1,1
0,216,912,1,7,9,0,0,0,0,1,0,0.33,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,289,327,1,2,24,0,0,0,0,1,0,0.17,157,255,1,0,0.01,0.04,0,0,0,0,1,25,2,0
0,501760,0,0,1,1,0,0,0,0,1,0,0,182,37,0.2,0.02,0.2,0,0,0,0,0,1,20,2,0
0,0,0,0,235,7,1,1,0,0,0.03,0.06,0,255,8,0.03,0.07,0,0,1,1,0,0,1,5,4,1
0,307,323,1,15,15,0,0,0,0,1,0,0,15,216,1,0,0.07,0.05,0,0,0,0,1,25,2,0
0,0,0,0,198,5,1,1,0,0,0.03,0.08,0,255,5,0.02,0.07,0,0,1,1,0,0,1,70,4,1
0,0,0,0,112,9,1,1,0,0,0.08,0.06,0,255,9,0.04,0.08,0,0,1,1,0,0,1,50,4,1
0,291,833,1,4,4,0,0,0,0,1,0,0,18,255,1,0,0.06,0.01,0,0,0,0,1,25,2,0
0,224,2320,1,12,13,0,0,0,0,1,0,0.15,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,333,288,1,4,5,0,0,0,0,1,0,0.4,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,342,386,1,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
107,298,256,1,2,2,0,0,0,0,1,0,0,255,241,0.95,0.02,0,0,0,0,0,0,1,25,2,0
0,322,1108,1,40,40,0,0,0,0,1,0,0,40,255,1,0,0.03,0.04,0,0,0,0,1,25,2,0
0,0,0,0,244,2,0,0,1,1,0.01,0.07,0,255,2,0.01,0.09,0,0,0,0,1,1,1,50,1,1
0,44,73,0,152,152,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,115,9,1,1,0,0,0.08,0.06,0,255,9,0.04,0.06,0,0,1,1,0,0,1,32,4,1
0,212,1227,1,6,6,0,0,0,0,1,0,0,6,6,1,0,0.17,0,0,0,0,0,1,25,2,0
0,0,0,0,99,15,1,1,0,0,0.15,0.06,0,255,15,0.06,0.07,0,0,1,1,0,0,1,25,4,1
0,0,0,0,258,6,1,1,0,0,0.02,0.07,0,255,6,0.02,0.07,0,0,1,1,0,0,1,29,4,1
0,193,207,1,2,6,0,0,0,0,1,0,0.5,21,255,1,0,0.05,0.04,0,0,0,0.01,1,25,2,0
0,338,290,1,32,37,0,0,0,0,1,0,0.14,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,253,4,1,1,0,0,0.02,0.06,0,255,4,0.02,0.07,0,0,1,1,0,0,1,42,4,1
0,0,0,0,224,13,0,0,1,1,0.06,0.07,0,255,13,0.05,0.07,0,0,0,0,1,1,1,9,1,1
0,0,0,0,281,8,1,1,0,0,0.03,0.06,0,255,3,0.01,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,201,2,1,1,0,0,0.01,0.06,0,255,2,0.01,0.07,0,0,1,1,0,0,1,70,4,1
0,200,10914,1,10,10,0,0,0,0,1,0,0,20,255,1,0,0.05,0.07,0,0,0,0,1,25,2,0
0,0,0,0,249,6,0,0,1,1,0.02,0.07,0,255,6,0.02,0.08,0,0,0,0,1,1,1,20,3,1
0,44,44,0,175,175,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,3,12,2,0
1,1173,315,1,1,2,0,0,0,0,1,0,1,113,120,0.54,0.04,0.01,0.02,0,0,0,0,1,55,2,0
0,0,0,0,244,16,1,1,0,0,0.07,0.06,0,255,19,0.07,0.07,0,0,1,1,0,0,1,50,4,1
0,46,83,0,264,264,0,0,0,0,1,0,0,255,202,0.79,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,260,17,0,0,1,1,0.07,0.06,0,255,17,0.07,0.07,0,0,0,0,1,1,1,50,3,1
0,0,0,0,289,12,1,1,0,0,0.04,0.06,0,255,20,0.08,0.06,0,0,1,1,0,0,1,5,4,1
0,0,0,0,66,5,1,1,0,0,0.08,0.09,0,255,20,0.08,0.07,0,0,1,1,0,0,1,50,4,1
0,295,1768,1,19,22,0,0,0,0,1,0,0.14,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,50,4,1,1,0,0,0.08,0.12,0,255,16,0.06,0.09,0,0,1,1,0,0,1,50,4,1
0,0,0,0,279,13,1,1,0,0,0.05,0.06,0,255,13,0.05,0.08,0,0,1,1,0,0,1,50,4,1
0,0,0,0,137,8,0,0,1,1,0.06,0.07,0,255,5,0.02,0.07,0,0,0,0,1,1,1,50,1,1
0,231,8597,1,9,9,0,0,0,0,1,0,0,9,255,1,0,0.11,0.07,0,0,0,0,1,25,2,0
0,209,362,1,22,29,0,0,0,0,1,0,0.07,64,255,1,0,0.02,0.04,0,0,0,0,1,25,2,0
0,46,138,0,159,239,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,48,48,0,6,1,0,0,0,0,0.17,0.33,0,66,28,0.42,0.05,0.42,0,0,0,0,0,3,44,2,0
0,306,595,1,1,5,0,0,0,0,1,0,0.4,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,59,0,0,7,7,0,0,0,0,1,0,0,255,48,0.19,0.02,0.19,0,0.52,0,0,0,1,20,2,0
0,1032,0,0,511,511,0,0,0,0,1,0,0,255,150,0.59,0.01,0.59,0,0,0,0,0,2,16,2,1
0,0,0,0,128,8,1,1,0,0,0.06,0.06,0,255,4,0.02,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,132,23,1,1,0,0,0.17,0.05,0,255,23,0.09,0.05,0,0,1,1,0,0,1,18,4,1
0,287,511,1,27,37,0,0,0,0,1,0,0.14,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,383,0,0,2,2,0,0,0,0,1,0,0,83,88,0.33,0.05,0.33,0.02,0,0,0.01,0,1,20,2,0
0,221,275,1,22,22,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,30,0,0,1,1,0,0,0,0,1,0,0,3,109,1,0,1,0.5,0,0,0,0,2,15,2,0
0,0,0,0,145,2,0.94,1,0,0,0.01,0.06,0,255,2,0.01,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,93,4,0,0,1,1,0.04,0.06,0,255,2,0.01,0.06,0,0,0,0,1,1,1,50,1,1
0,0,0,0,47,9,1,1,0,0,0.19,0.09,0,255,59,0.23,0.02,0.02,0,1,1,0,0,1,61,4,1
0,0,0,0,32,5,1,1,0,0,0.16,0.12,0,255,45,0.18,0.03,0,0,1,1,0,0,1,20,4,1
0,227,5839,1,5,5,0,0,0,0,1,0,0,32,255,1,0,0.03,0.02,0,0,0,0,1,25,2,0
0,6601,0,1,18,18,0,0,0,0,1,0,0,255,75,0.29,0.02,0.13,0,0.65,0.56,0,0,1,20,2,0
0,287,20502,1,1,1,0,0,0,0,1,0,0,39,255,1,0,0.03,0.02,0,0.01,0,0,1,25,2,0
0,0,0,0,12,3,0,0,1,1,0.25,0.17,0,255,23,0.09,0.06,0,0,0,0,1,1,1,50,1,1
0,0,0,0,288,25,1,1,0,0,0.09,0.05,0,255,25,0.1,0.05,0,0,1,1,0,0,1,25,4,1
0,0,0,0,221,3,1,1,0,0,0.01,0.06,0,255,3,0.01,0.06,0,0,1,1,0,0,1,12,4,1
0,28,0,0,28,28,0,0,0,0,1,0,0,231,28,0.12,0.05,0.12,0,0.02,0,0,0,3,50,2,1
0,0,0,0,146,17,1,1,0,0,0.12,0.06,0,255,35,0.14,0.06,0,0,1,1,0,0,1,50,4,1
0,44,44,0,148,228,0,0,0,0,1,0,0.01,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,224,774,1,10,10,0,0,0,0,1,0,0,121,255,1,0,0.01,0.05,0,0,0,0,1,25,2,0
0,0,0,0,260,19,1,1,0,0,0.07,0.07,0,255,19,0.07,0.07,0,0,1,1,0,0,1,22,4,1
0,0,0,0,58,1,1,1,0,0,0.02,0.09,0,255,20,0.08,0.05,0,0,1,1,0,0,1,50,4,1
0,45,81,0,298,297,0,0,0,0,1,0.01,0,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,256,2381,1,9,9,0,0,0,0,1,0,0,23,255,1,0,0.04,0.06,0,0,0,0,1,25,2,0
0,45,110,0,1,2,0,0,0,0,1,0,1,255,238,0.93,0.01,0.01,0,0,0,0,0,3,12,2,0
0,203,269,1,10,14,0,0,0,0,1,0,0.36,10,255,1,0,0.1,0.04,0,0,0,0.01,1,25,2,0
0,287,74301,1,3,3,0,0,0,0,1,0,0,23,255,1,0,0.04,0.04,0,0,0,0,1,25,2,0
0,330,1968,1,9,9,0,0,0,0,1,0,0,92,255,1,0,0.01,0.04,0,0,0,0,1,25,2,0
0,0,0,0,122,2,1,1,0,0,0.02,0.06,0,255,16,0.06,0.08,0,0,1,1,0,0,1,50,4,1
0,46,128,0,68,148,0,0,0,0,1,0,0.01,255,244,0.96,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,244,22,1,1,0,0,0.09,0.05,0,255,22,0.09,0.05,0,0,1,1,0,0,1,38,4,1
0,0,0,0,258,5,1,1,0,0,0.02,0.06,0,255,12,0.05,0.07,0,0,1,1,0,0,1,67,4,1
0,1480,0,0,1,3,0,0,0,0,1,0,0.67,3,151,1,0,1,0.1,0,0,0,0,2,16,2,1
0,0,0,0,283,17,1,1,0,0,0.06,0.06,0,255,15,0.06,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,135,1,1,1,0,0,0.01,0.06,0,255,6,0.02,0.08,0,0,1,1,0,0,1,50,4,1
0,332,893,1,14,22,0,0,0,0,1,0,0.14,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,241,7596,1,17,17,0,0,0,0,1,0,0,17,255,1,0,0.06,0.04,0,0,0,0,1,25,2,0
0,0,0,0,246,2,1,1,0,0,0.01,0.07,0,255,2,0.01,0.08,0,0,1,1,0,0,1,50,4,1
0,284,296,1,2,2,0,0,0,0,1,0,0,50,255,1,0,0.02,0.01,0,0,0,0,1,25,2,0
0,0,0,0,134,10,1,1,0,0,0.07,0.06,0,255,9,0.04,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,237,7,1,1,0,0,0.03,0.06,0,255,7,0.03,0.08,0,0,1,1,0,0,1,8,4,1
0,687,339,1,1,1,0,0,0,0,1,0,0,21,137,0.57,0.14,0.05,0.01,0,0,0,0,1,55,2,0
0,259,398,1,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,45,136,0,68,148,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,202,1,1,1,0,0,0,0.07,0,255,1,0,0.07,0,0,1,1,0,0,1,64,4,1
0,261,29122,1,13,13,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,127,14,0.99,1,0,0,0.11,0.06,0,255,14,0.05,0.05,0,0,1,1,0,0,1,50,4,1
0,232,260,1,3,3,0,0,0,0,1,0,0,255,243,0.95,0.01,0,0,0.03,0.03,0,0,1,25,2,0
0,0,0,0,13,3,1,1,0,0,0.23,0.23,0,255,3,0.01,0.08,0,0,1,1,0,0,1,29,4,1
0,302,2348,1,41,41,0,0,0,0,1,0,0,41,255,1,0,0.02,0.04,0,0,0,0,1,25,2,0
0,28,0,0,75,75,0,0,0,0,1,0,0,147,75,0.51,0.03,0.51,0,0,0,0,0,3,50,2,1
0,0,0,0,139,2,1,1,0,0,0.01,0.06,0,255,12,0.05,0.06,0,0,1,1,0,0,1,50,4,1
0,348,1170,1,13,35,0,0,0,0,1,0,0.09,244,255,1,0,0,0.01,0,0,0,0,1,25,2,0
0,61298,0,1,8,8,0,0,0,0,1,0,0,107,48,0.19,0.04,0.19,0.04,0,0,0,0,1,20,2,0
0,0,0,0,133,25,1,1,0,0,0.19,0.05,0,255,25,0.1,0.04,0,0,1,1,0,0,1,50,4,1
0,46,46,0,184,184,0,0,0,0,1,0,0,255,205,0.8,0.01,0,0,0,0,0,0,3,12,2,0
6,1234,342,1,1,1,0,0,0,0,1,0,0,49,170,0.84,0.06,0.02,0.01,0,0,0,0,1,55,2,0
0,43,71,0,124,124,0,0,0,0,1,0,0,255,224,0.88,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,60,1,1,1,0,0,0.02,0.1,0,255,15,0.06,0.08,0,0,1,1,0,0,1,50,4,1
0,0,0,0,108,7,0,0,1,1,0.06,0.07,0,255,7,0.03,0.08,0,0,0,0,1,1,1,40,1,1
0,0,0,0,112,15,1,1,0,0,0.13,0.07,0,255,18,0.07,0.06,0,0,1,1,0,0,1,50,4,1
0,0,0,0,292,5,1,1,0,0,0.02,0.06,0,255,5,0.02,0.07,0,0,1,1,0,0,1,24,4,1
0,337,1535,1,18,28,0,0,0,0,1,0,0.07,43,255,1,0,0.02,0.04,0,0,0,0,1,25,2,0
0,297,1380,1,3,3,0,0,0,0,1,0,0,255,246,0.96,0.01,0,0,0,0,0,0,1,25,2,0
0,2191,0,1,15,15,0,0,0,0,1,0,0,255,114,0.45,0.02,0.45,0,0,0,0,0,1,20,2,0
0,46,127,0,14,14,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,276,5,1,1,0,0,0.02,0.06,0,255,5,0.02,0.08,0,0,1,1,0,0,1,56,4,1
0,30,0,0,1,1,0,0,0,0,1,0,0,13,119,1,0,1,0.45,0,0,0,0,2,15,2,0
0,0,0,0,241,4,1,1,0,0,0.02,0.07,0,255,4,0.02,0.07,0,0,1,1,0,0,1,12,4,1
0,34,0,0,2,4,0,0,0,0,1,0,0.5,162,18,0.11,0.04,0.11,0,0,0,0,0,3,12,2,0
0,258,278,1,4,17,0,0,0,0,1,0,0.12,255,250,0.98,0.01,0,0,0,0,0,0,1,25,2,0
0,0,0,0,263,13,1,1,0,0,0.05,0.06,0,255,8,0.03,0.07,0,0,1,1,0,0,1,3,4,1
0,0,0,0,262,10,1,1,0,0,0.04,0.05,0,255,10,0.04,0.05,0,0,1,1,0,0,1,67,4,1
0,269,9317,1,6,6,0,0,0,0,1,0,0,25,255,1,0,0.04,0.05,0,0,0,0,1,25,2,0
0,219,557,1,2,3,0,0,0,0,1,0,0.67,42,255,1,0,0.02,0.06,0,0,0,0,1,25,2,0
0,0,0,0,155,4,0,0,1,1,0.03,0.06,0,255,4,0.02,0.06,0,0,0,0,1,1,1,50,1,1
0,225,1364,1,22,22,0,0,0,0,1,0,0,23,255,1,0,0.04,0.01,0,0,0.04,0.01,1,25,2,0
0,0,0,0,113,4,1,1,0,0,0.04,0.08,0,57,4,0.07,0.14,0.02,0,1,1,0,0,1,50,4,1
0,0,0,0,86,11,0,0,1,1,0.13,0.08,0,255,11,0.04,0.07,0,0,0,0,1,1,1,50,1,1
0,148,10344,1,1,17,0,0,0,0,1,0,0.12,10,255,1,0,0.1,0.01,0,0,0,0,1,25,2,0
0,0,0,0,1,1,0,0,1,1,1,0,0,8,255,1,0,0.12,0.01,0,0,1,0.24,1,25,1,0
0,328,1579,1,33,34,0,0,0,0,1,0,0.06,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,44,44,0,11,17,0,0,0,0,1,0,0.18,187,183,0.98,0.01,0.01,0,0,0,0,0,3,12,2,0
0,215,817,1,2,5,0.5,0.2,0,0,1,0,0.6,2,255,1,0,0.5,0.01,0.5,0.01,0,0,1,25,2,0
0,0,0,0,150,9,1,1,0,0,0.06,0.07,0,255,9,0.04,0.07,0,0,1,1,0,0,1,60,4,1
0,0,0,0,1,2,0,0,1,1,1,0,1,3,67,1,0,0.33,0.31,0,0,1,1,1,25,1,0
0,0,0,0,234,4,1,1,0,0,0.02,0.07,0,255,4,0.02,0.07,0,0,1,1,0,0,1,12,4,1
0,1470,0,1,15,16,0,0,0,0,1,0,0.12,35,57,0.6,0.09,0.6,0.05,0,0,0,0,1,20,2,0
0,0,0,0,268,2,1,1,0,0,0.01,0.06,0,255,4,0.02,0.07,0,0,1,1,0,0,1,50,4,1
0,30,0,0,1,1,0,0,0,0,1,0,0,211,211,1,0,1,0,0,0,0,0,2,15,2,0
0,262,11785,1,1,1,0,0,0,0,1,0,0,118,154,1,0,0.01,0.03,0,0.01,0,0,1,25,2,0
0,298,290,1,16,28,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,235,917,1,11,11,0,0,0,0,1,0,0,11,255,1,0,0.09,0.02,0,0,0,0,1,25,2,0
0,402,5324,1,5,6,0,0,0,0,1,0,0.33,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,66,11,0,0,1,1,0.17,0.09,0,255,11,0.04,0.07,0,0,0,0,1,1,1,50,1,1
0,0,0,0,206,24,1,1,0,0,0.12,0.06,0,255,24,0.09,0.06,0,0,1,1,0,0,1,50,4,1
0,278,1747,1,2,3,0.5,0.67,0,0,1,0,0.67,105,255,1,0,0.01,0.01,0.01,0,0,0,1,25,2,0
0,0,0,0,25,6,0.96,1,0.04,0,0.24,0.2,0,255,48,0.19,0.04,0,0,1,1,0,0,1,20,4,1
0,251,1070,1,1,1,1,1,0,0,1,0,0,50,14,0.28,0.04,0.02,0,0.02,0.07,0.22,0.79,1,1,9,0
0,0,0,0,115,16,0,0,1,1,0.14,0.06,0,255,16,0.06,0.06,0,0,0,0,1,1,1,50,1,1
0,0,0,0,171,2,1,1,0,0,0.01,0.08,0,255,2,0.01,0.07,0,0,1,1,0,0,1,37,4,1
0,30,0,0,1,2,0,0,0,0,1,0,1,255,31,0.12,0.03,0.12,0,0,0,0,0,3,12,2,0
0,0,0,0,15,5,1,1,0,0,0.33,0.27,0,255,65,0.25,0.02,0,0,1,1,0,0,1,19,4,1
0,45,70,0,232,232,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,327,1041,1,3,4,0,0,0,0,1,0,0.5,255,255,1,0,0,0,0.01,0.01,0,0,1,25,2,0
0,0,0,0,268,11,1,1,0,0,0.04,0.06,0,255,17,0.07,0.06,0,0,1,1,0,0,1,29,4,1
0,10,288,0,1,1,0,0,0,0,1,0,0,28,12,0.04,0.18,0.04,0.17,0,0.08,0,0,1,19,2,0
15,9,37,1,1,1,0,0,0,0,1,0,0,255,14,0.05,0.02,0,0,0,0,0,0,1,5,2,0
0,0,0,0,1,2,0,0,1,1,1,0,1,25,251,1,0,0.04,0.17,0,0,1,1,1,25,1,0
0,0,0,0,206,16,1,1,0,0,0.08,0.06,0,255,15,0.06,0.09,0,0,1,1,0,0,1,50,4,1
14,105,145,0,2,2,0,0,0,0,1,0,0,20,12,0.6,0.15,0.1,0,0,0,0,0,3,50,2,0
96,275,546,1,1,1,0,0,0,0,1,0,0,13,255,1,0,0.08,0.05,0,0,0,0,1,25,2,0
23,42,42,0,11,20,0,0,0,0,1,0,0.2,255,239,0.94,0.01,0,0,0,0,0,0,3,12,2,0
0,330,717,1,2,14,0,0,0,0,1,0,0.14,245,255,1,0,0,0.01,0,0,0,0,1,25,2,0
0,0,0,0,123,8,1,1,0,0,0.07,0.07,0,255,6,0.02,0.07,0,0,1,1,0,0,1,50,4,1
