@relation 'KDDTest21R2L-weka.filters.unsupervised.attribute.Remove-R5-6,10,12-18,22-26,37-38'
@attribute 'duration'  real
@attribute 'src_bytes'  real
@attribute 'dst_bytes'  real
@attribute 'land' {0,1}
@attribute 'hot' real
@attribute 'num_failed_logins'  real
@attribute 'logged_in' {0,1}
@attribute 'root_shell'  real
@attribute 'is_guest_login' {0,1}
@attribute 'count'  real
@attribute 'srv_count'  real
@attribute 'diff_srv_rate'  real
@attribute 'srv_diff_host_rate'  real
@attribute 'dst_host_count'  real
@attribute 'dst_host_srv_count'  real
@attribute 'dst_host_same_srv_rate'  real
@attribute 'dst_host_diff_srv_rate'  real
@attribute 'dst_host_same_src_port_rate'  real
@attribute 'dst_host_srv_diff_host_rate'  real
@attribute 'dst_host_serror_rate'  real
@attribute 'dst_host_srv_serror_rate'  real
@attribute 'protocol_type' {1,2,3}
@attribute 'service' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70}
@attribute 'flag' {1,2,3,4,5,6,7,8,9,10,11}
@attribute 'xAttack' {0,1}
@data
280,283618,0,0,0,0,0,0,0,1,1,0,0,5,27,1,0,1,0.15,0,0,1,20,2,1
22,6932,0,0,0,0,0,0,0,1,1,0,0,4,4,1,0,1,0,0,0,1,20,2,0
0,105,105,0,0,0,0,0,0,3,3,0,0,255,254,1,0.01,0,0,0,0,3,50,2,1
0,54,50,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.87,0,0,0,3,50,2,0
0,0,83,0,0,0,1,0,0,1,1,0,0,8,191,0.62,0.25,0.12,0.01,0,0,1,55,2,0
0,23,0,0,0,0,0,0,0,1,1,0,0,255,1,0,0.03,0,0,0,0,3,45,2,1
0,119,188,0,0,1,0,0,0,1,1,0,0,255,10,0.04,0.02,0,0,0,0,1,61,2,1
282,162,599,0,2,0,1,0,1,1,1,0,0,255,17,0.07,0.94,0,0,0,0,1,20,2,1
0,44,115,0,0,0,0,0,0,1,3,0,0.67,255,237,0.93,0.01,0,0,0,0,3,12,2,0
5,30,93,0,0,0,1,0,0,1,1,0,0,255,254,1,0.01,0,0,0,0,1,48,2,1
0,6932,0,0,0,0,0,0,0,2,2,0,0,133,59,0.44,0.04,0.44,0,0,0,1,20,2,0
0,54,54,0,0,0,0,0,0,511,511,0,0,255,255,1,0,1,0,0,0,3,50,2,0
0,0,83,0,0,0,1,0,0,1,1,0,0,142,199,0.77,0.04,0.01,0.01,0,0,1,55,2,0
0,52,0,0,0,0,0,0,0,4,4,0,0,255,254,1,0.01,0,0,0,0,3,50,2,1
0,229,258,0,0,0,1,0,0,4,4,0,0,255,141,0.55,0.21,0,0,0.01,0.01,1,25,2,0
4,32,93,0,0,0,1,0,0,1,1,0,0,143,126,0.87,0.02,0.01,0.02,0,0,1,48,2,1
5,26,93,0,0,0,1,0,0,1,1,0,0,153,135,0.88,0.02,0.01,0.01,0,0,1,48,2,1
0,334,285,0,0,0,1,0,0,14,34,0,0.06,255,255,1,0,0,0,0,0,1,25,2,0
4,32,93,0,0,0,1,0,0,1,1,0,0,254,235,0.93,0.01,0,0,0,0,1,48,2,1
0,1,0,0,0,0,0,0,0,8,1,0.38,0,10,1,0.1,0.4,0.9,0,0,0,3,50,2,0
0,105,105,0,0,0,0,0,0,2,1,1,0,255,253,0.99,0.01,0,0,0,0,3,50,2,1
0,105,146,0,0,0,0,0,0,1,1,0,0,128,127,0.99,0.02,0.01,0,0,0,3,50,2,0
2927,1176,5058,0,0,0,0,0,0,1,1,0,0,28,7,0.25,0.07,0.04,0,0,0,1,1,5,0
0,124,174,0,0,1,0,0,0,2,2,0,0,255,53,0.21,0.02,0,0,0,0,1,61,2,1
0,211,1227,0,0,0,1,0,0,3,57,0,0.04,237,237,1,0,0,0,0,0,1,25,2,0
4,32,93,0,0,0,1,0,0,1,1,0,0,218,199,0.91,0.01,0,0,0,0,1,48,2,1
0,45,45,0,0,0,0,0,0,183,183,0,0,255,245,0.96,0.01,0,0,0,0,3,12,2,0
0,615,0,0,0,0,0,0,0,2,2,0,0,179,18,0.1,0.03,0.1,0,0,0,1,20,2,0
281,160,595,0,2,0,1,0,1,1,1,0,0,255,126,0.49,0.02,0,0,0,0,1,20,2,1
0,1,4,0,0,0,0,0,0,66,8,0.35,0,255,8,0.03,0.62,0.53,0,0,0,3,50,2,0
0,307,2698,0,0,0,1,0,0,2,2,0,0,255,225,0.88,0.02,0,0,0,0,1,25,2,0
0,53,54,0,0,0,0,0,0,510,510,0,0,255,255,1,0,0.86,0,0,0,3,50,2,0
0,48,0,0,0,0,0,0,0,3,3,0,0,255,255,1,0,0,0,0,0,3,50,2,1
0,53,56,0,0,0,0,0,0,501,501,0,0,255,255,1,0,0.94,0,0,0,3,50,2,0
4,28,93,0,0,0,1,0,0,1,1,0,0,104,89,0.85,0.03,0.01,0.02,0,0,1,48,2,1
4,28,93,0,0,0,1,0,0,1,1,0,0,255,245,0.96,0.03,0,0,0,0,1,48,2,1
4,25,93,0,0,0,1,0,0,1,1,0,0,185,166,0.9,0.02,0.01,0,0,0,1,48,2,1
282,164,601,0,2,0,1,0,1,1,1,0,0,255,14,0.05,0.02,0,0,0.65,0,1,20,2,1
0,46,43,0,0,0,0,0,0,49,49,0,0,255,255,1,0,0.38,0,0,0,3,50,2,0
284,162,599,0,2,0,1,0,1,1,1,0,0,255,16,0.06,0.94,0,0,0,0,1,20,2,1
280,283618,0,0,0,0,0,0,0,2,2,0,0,12,18,1,0,1,0.11,0,0,1,20,2,1
0,1480,0,0,0,0,0,0,0,2,2,0,0,2,26,1,0,1,0.5,0,0,2,16,2,0
0,303,2239,0,0,0,1,0,0,6,6,0,0,255,220,0.86,0.07,0,0,0,0,1,25,2,0
0,740,0,0,0,0,0,0,0,1,1,0,0,104,19,0.18,0.03,0.18,0,0,0,1,20,2,0
0,103,143,0,0,0,0,0,0,2,2,0,0,255,254,1,0.01,0,0,0,0,3,50,2,1
0,124,174,0,0,1,0,0,0,1,1,0,0,255,184,0.72,0.02,0,0,0,0,1,61,2,1
281,158,593,0,2,0,1,0,1,1,1,0,0,255,100,0.39,0.03,0,0,0,0,1,20,2,1
4,32,93,0,0,0,1,0,0,1,1,0,0,47,46,0.96,0.04,0.02,0.04,0,0,1,48,2,1
4,26,93,0,0,0,1,0,0,1,1,0,0,255,249,0.98,0.01,0,0,0,0,1,48,2,1
0,50,48,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.83,0,0,0,3,50,2,0
0,52,54,0,0,0,0,0,0,511,511,0,0,255,255,1,0,1,0,0,0,3,50,2,0
0,4539,0,0,0,0,0,0,0,19,18,0.11,0,84,86,0.57,0.07,0.57,0.02,0.01,0,1,20,2,0
0,52,49,0,0,0,0,0,0,509,509,0,0,255,255,1,0,1,0,0,0,3,50,2,0
281,162,599,0,2,0,1,0,1,1,1,0,0,225,74,0.33,0.03,0,0,0,0,1,20,2,1
281,156,593,0,2,0,1,0,1,1,1,0,0,123,46,0.37,0.05,0.01,0,0,0,1,20,2,1
0,120,174,0,0,1,0,0,0,1,1,0,0,255,110,0.43,0.02,0,0,0,0,1,61,2,1
0,615,0,0,0,0,0,0,0,1,1,0,0,126,30,0.17,0.04,0.17,0.07,0,0,1,20,2,0
0,44,69,0,0,0,0,0,0,123,123,0,0,255,254,1,0.01,0,0,0,0,3,12,2,0
0,44,127,0,0,0,0,0,0,105,185,0,0.01,255,255,1,0,0,0,0,0,3,12,2,0
282,164,599,0,2,0,1,0,1,1,1,0,0,255,18,0.07,0.83,0,0,0,0,1,20,2,1
283,160,595,0,2,0,1,0,1,1,1,0,0,255,32,0.13,0.02,0,0,0,0,1,20,2,1
0,105,147,0,0,0,0,0,0,3,3,0,0,170,169,0.99,0.01,0.01,0,0,0,3,50,2,0
0,105,0,0,0,0,0,0,0,2,1,1,0,255,253,0.99,0.01,0.01,0,0,0,3,50,2,0
0,125,174,0,0,1,0,0,0,1,1,0,0,255,52,0.2,0.02,0,0,0,0,1,61,2,1
0,46,133,0,0,0,0,0,0,97,176,0,0.01,255,255,1,0,0,0,0,0,3,12,2,0
280,283618,0,0,0,0,0,0,0,2,2,0,0,6,12,1,0,1,0.17,0,0,1,20,2,1
0,44,134,0,0,0,0,0,0,40,194,0,0.01,171,216,0.88,0.01,0.88,0.01,0,0,3,12,2,0
280,283618,0,0,0,0,0,0,0,2,3,0,0.67,2,2,1,0,1,0,0,0,1,20,2,1
0,46,43,0,0,0,0,0,0,81,81,0,0,255,254,1,0.01,0.31,0,0,0,3,50,2,0
280,283618,0,0,0,0,0,0,0,2,2,0,0,6,14,1,0,1,0.14,0,0,1,20,2,1
0,124,174,0,0,1,0,0,0,1,1,0,0,255,29,0.11,0.02,0,0,0,0,1,61,2,1
0,54,51,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.83,0,0,0,3,50,2,0
0,1480,0,0,0,0,0,0,0,2,4,0,0.5,2,40,1,0,1,0.5,0,0,2,16,2,0
0,105,105,0,0,0,0,0,0,1,1,0,0,255,252,0.99,0.01,0,0,0,0,3,50,2,0
0,12,0,0,0,0,0,0,0,1,1,0,0,6,3,0.5,0.33,0.5,0,0,0,1,20,2,1
0,105,146,0,0,0,0,0,0,1,1,0,0,255,255,1,0,0.01,0,0,0,3,50,2,1
4,28,93,0,0,0,1,0,0,1,1,0,0,255,169,0.66,0.02,0,0,0,0,1,48,2,1
280,283618,0,0,0,0,0,0,0,2,2,0,0,27,6,0.22,0.07,0.22,0,0,0,1,20,2,1
0,46,46,0,0,0,0,0,0,179,179,0,0,255,255,1,0,0,0,0,0,3,12,2,0
0,46,134,0,0,0,0,0,0,63,217,0,0.01,194,216,0.89,0.01,0.89,0.01,0,0,3,12,2,0
0,1,0,0,0,0,0,0,0,32,4,0.91,0,255,4,0.02,0.96,0.16,0,0.11,0,3,50,2,0
22174,13948,1171108,0,0,0,0,0,0,1,1,0,0,12,10,0.83,0.17,0.08,0,0,0,1,2,2,0
5,30,93,0,0,0,1,0,0,1,1,0,0,255,251,0.98,0.01,0,0,0,0,1,48,2,1
5,32,93,0,0,0,1,0,0,1,1,0,0,255,229,0.9,0.02,0,0,0,0,1,48,2,1
37,773,364200,0,0,0,1,0,0,1,1,0,0,38,73,0.16,0.05,0.03,0.04,0,0.77,1,61,2,0
0,44,44,0,0,0,0,0,0,122,122,0,0,255,227,0.89,0.01,0,0,0,0,3,12,2,0
0,55,51,0,0,0,0,0,0,399,399,0,0,255,255,1,0,0.86,0,0,0,3,50,2,0
5,30,93,0,0,0,1,0,0,1,1,0,0,255,250,0.98,0.01,0,0,0,0,1,48,2,1
4,27,93,0,0,0,1,0,0,1,1,0,0,255,231,0.91,0.02,0,0,0,0,1,48,2,1
0,30,217,0,0,0,1,0,0,1,1,0,0,50,11,0.22,0.1,0.02,0,0,0,1,48,2,1
0,868,0,0,0,0,0,0,0,1,1,0,0,43,17,0.12,0.07,0.12,0.18,0,0,1,20,2,0
0,55,56,0,0,0,0,0,0,510,510,0,0,255,255,1,0,0.84,0,0,0,3,50,2,0
0,45,44,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.83,0,0,0,3,50,2,0
282,161,599,0,2,0,1,0,1,1,1,0,0,255,25,0.1,0.03,0,0,0.49,0,1,20,2,1
0,12,0,0,0,0,0,0,0,1,1,0,0,28,5,0.18,0.07,0.18,0,0,0,1,20,2,1
4,32,93,0,0,0,1,0,0,1,1,0,0,238,219,0.92,0.01,0,0,0,0,1,48,2,1
0,3775,0,0,0,0,0,0,0,18,18,0,0,140,44,0.31,0.03,0.31,0,0,0,1,20,2,0
0,254,272,0,0,0,1,0,0,6,6,0,0,255,253,0.99,0.01,0,0,0.21,0.21,1,25,2,0
0,105,146,0,0,0,0,0,0,2,2,0,0,97,97,1,0,0.01,0,0,0,3,50,2,1
282,158,595,0,2,0,1,0,1,3,1,0.67,0,255,1,0,0.04,0,0,0,0,1,20,2,1
0,45,147,0,0,0,0,0,0,44,198,0,0.01,175,216,0.88,0.01,0.88,0.01,0,0,3,12,2,0
0,125,174,0,0,1,0,0,0,1,1,0,0,255,139,0.55,0.02,0,0,0,0,1,61,2,1
0,12,0,0,0,0,0,0,0,1,1,0,0,3,25,1,0,1,0.16,0,0,1,20,2,1
5,28,93,0,0,0,1,0,0,1,1,0,0,255,246,0.96,0.02,0,0,0,0,1,48,2,1
0,105,145,0,0,0,0,0,0,1,1,0,0,255,254,1,0.01,0.01,0,0,0,3,50,2,0
0,53,50,0,0,0,0,0,0,511,511,0,0,255,255,1,0,1,0,0,0,3,50,2,0
0,30,217,0,0,0,1,0,0,1,1,0,0,22,1,0.05,0.23,0.05,0,0,0,1,48,2,1
0,44,0,0,0,0,0,0,0,3,3,0,0,255,253,0.99,0.01,0.02,0,0,0,3,50,2,1
0,126,174,0,0,1,0,0,0,1,1,0,0,255,162,0.64,0.02,0,0,0,0,1,61,2,1
0,105,146,0,0,0,0,0,0,2,2,0,0,204,203,1,0.01,0.01,0,0,0,3,50,2,0
0,49,0,0,0,0,0,0,0,4,4,0,0,255,255,1,0,0.02,0,0,0,3,50,2,1
0,235,1380,0,0,0,1,0,0,3,3,0,0,255,240,0.94,0.02,0,0,0,0,1,25,2,0
0,43,77,0,0,0,0,0,0,152,152,0,0,255,255,1,0,0.01,0,0,0,3,12,2,0
5,30,93,0,0,0,1,0,0,1,1,0,0,255,249,0.98,0.01,0,0,0,0,1,48,2,1
0,40008,0,0,0,0,0,0,0,3,3,0,0,68,68,1,0,1,0,0,0,2,16,2,0
0,1480,0,0,0,0,0,0,0,2,4,0,0.5,2,4,1,0,1,0.5,0,0,2,16,2,0
2782,146,105,0,0,0,0,0,0,1,1,0,0,49,6,0.12,0.08,1,0,0,0,3,45,2,1
0,1,1,0,0,0,0,0,0,11,2,0.45,0,255,2,0.01,0.24,1,0,0,0,3,50,2,0
0,42,132,0,0,0,0,0,0,114,177,0.02,0.01,255,255,1,0,0,0,0,0,3,12,2,0
0,47,0,0,0,0,0,0,0,2,2,0,0,255,255,1,0,0.01,0,0,0,3,50,2,1
23,285,903,0,5,0,1,0,1,1,1,0,0,167,38,0.23,0.02,0.01,0,0,0,1,20,2,0
0,44,44,0,0,0,0,0,0,132,132,0,0,255,227,0.89,0.01,0,0,0,0,3,12,2,0
0,48,0,0,0,0,0,0,0,3,3,0,0,255,253,0.99,0.01,0,0,0,0,3,50,2,1
0,42,0,0,0,0,0,0,0,4,4,0,0,255,255,1,0,0,0,0,0,3,50,2,1
4,30,93,0,0,0,1,0,0,1,1,0,0,255,247,0.97,0.01,0,0,0,0,1,48,2,1
0,41,130,0,0,0,0,0,0,127,206,0,0.01,255,255,1,0,0,0,0,0,3,12,2,0
282,158,595,0,2,0,1,0,1,1,1,0,0,154,53,0.34,0.05,0.01,0,0,0,1,20,2,1
0,12,0,0,0,0,0,0,0,2,2,0,0,7,32,0.86,0.29,0.86,0.16,0,0,1,20,2,1
4,30,93,0,0,0,1,0,0,1,1,0,0,255,252,0.99,0.01,0,0,0,0,1,48,2,1
0,46,76,0,0,0,0,0,0,399,404,0.01,0,255,255,1,0,0,0,0,0,3,12,2,0
0,105,105,0,0,0,0,0,0,3,3,0,0,255,254,1,0.01,0,0,0,0,3,50,2,0
0,45,44,0,0,0,0,0,0,505,505,0,0,255,255,1,0,1,0,0,0,3,50,2,0
0,240118,0,0,0,0,0,0,0,5,25,0,0.08,255,77,0.3,0.03,0.3,0,0,0,1,20,2,0
10,30,93,0,0,0,1,0,0,1,1,0,0,255,254,1,0.01,0,0,0,0,1,48,2,1
0,55,57,0,0,0,0,0,0,510,510,0,0,255,255,1,0,0.87,0,0,0,3,50,2,0
0,0,0,0,0,0,0,0,0,1,1,0,0,255,4,0.02,0.94,0,0,0.14,0,1,55,1,0
280,283618,0,0,0,0,0,0,0,1,1,0,0,1,23,1,0,1,0.17,0,0,1,20,2,1
0,51,49,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.83,0,0,0,3,50,2,0
0,44748,0,0,0,0,0,0,0,1,1,0,0,114,27,0.14,0.04,0.14,0.07,0,0,1,20,2,0
0,192,0,0,0,0,0,0,0,2,2,0,0,255,131,0.51,0.02,0.51,0,0,0,1,20,2,0
0,44,0,0,0,0,0,0,0,4,4,0,0,255,254,1,0.01,0,0,0,0,3,50,2,1
0,50,50,0,0,0,0,0,0,2,2,0,0,255,254,1,0.01,0.01,0,0,0,3,50,2,1
0,125,174,0,0,1,0,0,0,2,2,0,0,255,68,0.27,0.02,0,0,0,0,1,61,2,1
281,160,597,0,2,0,1,0,1,1,1,0,0,255,109,0.43,0.03,0,0,0,0,1,20,2,1
3,32,93,0,0,0,1,0,0,1,1,0,0,255,135,0.53,0.02,0,0,0,0,1,48,2,1
280,283618,0,0,0,0,0,0,0,2,2,0,0,2,28,1,0,1,0.14,0,0,1,20,2,1
281,163,599,0,2,0,1,0,1,1,1,0,0,255,18,0.07,0.93,0,0,0,0,1,20,2,1
0,8334,0,0,0,0,0,0,0,1,1,0,0,2,2,1,0,1,0,0,0,1,20,2,1
0,126,174,0,0,1,0,0,0,2,2,0,0,255,64,0.25,0.02,0,0,0,0,1,61,2,1
0,44,130,0,0,0,0,0,0,107,187,0,0.01,255,255,1,0,0,0,0,0,3,12,2,0
3,32,93,0,0,0,1,0,0,1,1,0,0,255,249,0.98,0.02,0,0,0,0,1,48,2,1
4,28,93,0,0,0,1,0,0,1,1,0,0,255,252,0.99,0.01,0,0,0,0,1,48,2,1
0,46,46,0,0,0,0,0,0,3,3,0,0,255,255,1,0,0.01,0,0,0,3,50,2,1
0,44,77,0,0,0,0,0,0,141,141,0,0,255,255,1,0,0.01,0,0,0,3,12,2,0
0,22,0,0,0,0,0,0,0,1,1,0,0,224,38,0.15,0.03,0.15,0.05,0,0,1,20,2,0
0,105,147,0,0,0,0,0,0,1,1,0,0,30,30,1,0,0.03,0,0,0,3,50,2,1
0,46,43,0,0,0,0,0,0,52,52,0,0,255,255,1,0,0.2,0,0,0,3,50,2,0
0,45,45,0,0,0,0,0,0,120,200,0,0.01,255,254,1,0.01,0.01,0,0,0,3,12,2,0
12,72,300,0,1,0,1,0,0,1,1,0,0,255,117,0.46,0.03,0,0,0,0,1,20,2,1
0,1339,0,0,0,0,0,0,0,2,2,0,0,113,68,0.23,0.04,0.23,0.03,0,0,1,20,2,0
0,125,174,0,0,1,0,0,0,2,2,0,0,255,250,0.98,0.01,0,0,0,0,1,61,2,1
4,30,93,0,0,0,1,0,0,1,1,0,0,255,222,0.87,0.04,0,0,0,0,1,48,2,1
0,641,0,0,0,0,0,0,0,1,1,0,0,255,10,0.04,0.03,0.04,0,0,0,1,20,2,0
0,127,174,0,0,1,0,0,0,1,1,0,0,255,251,0.98,0.01,0,0,0,0,1,61,2,1
280,283618,0,0,0,0,0,0,0,2,2,0,0,10,26,1,0,1,0.08,0,0,1,20,2,1
0,154342,0,0,0,0,0,0,0,15,15,0,0,255,69,0.27,0.03,0.27,0,0,0,1,20,2,0
0,46,132,0,0,0,0,0,0,118,198,0.02,0.01,255,254,1,0.01,0,0,0,0,3,12,2,0
281,162,597,0,2,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,20,2,1
0,123,174,0,0,1,0,0,0,1,1,0,0,255,60,0.24,0.02,0,0,0,0,1,61,2,1
0,45,115,0,0,0,0,0,0,3,6,0,0.33,255,228,0.89,0.01,0,0,0,0,3,12,2,0
0,1046,435,0,0,0,1,0,0,1,4,0,1,255,1,0,0.06,0,0,0,0,1,55,2,0
0,46,0,0,0,0,0,0,0,5,5,0,0,255,254,1,0.01,0,0,0,0,3,50,2,1
0,43,130,0,0,0,0,0,0,101,181,0,0.01,255,254,1,0.01,0,0,0,0,3,12,2,0
0,105,147,0,0,0,0,0,0,3,3,0,0,255,253,0.99,0.01,0,0,0,0,3,50,2,1
0,45,0,0,0,0,0,0,0,4,4,0,0,255,253,0.99,0.01,0,0,0,0,3,50,2,1
23,287,903,0,5,0,1,0,1,1,1,0,0,162,68,0.41,0.04,0.01,0.03,0,0,1,20,2,0
0,4237,0,0,0,0,0,0,0,2,2,0,0,87,33,0.38,0.06,0.38,0,0,0,1,20,2,0
280,283618,0,0,0,0,0,0,0,1,1,0,0,1,12,1,0,1,0.33,0,0,1,20,2,1
281,164,599,0,2,0,1,0,1,1,1,0,0,50,24,0.48,0.08,0.02,0,0,0,1,20,2,1
4,32,93,0,0,0,1,0,0,1,1,0,0,255,226,0.89,0.02,0,0,0,0,1,48,2,1
0,105,146,0,0,0,0,0,0,3,3,0,0,255,253,0.99,0.01,0.02,0,0,0,3,50,2,0
0,1,0,0,0,0,0,0,0,104,8,0.78,0,255,15,0.06,0.56,0.88,0,0,0,3,50,2,0
0,26,157,0,0,1,0,0,1,1,1,0,0,71,40,0.56,0.06,0.01,0,0,0,1,20,2,1
0,43,76,0,0,0,0,0,0,192,192,0,0,255,255,1,0,0.01,0,0,0,3,12,2,0
0,28,0,0,0,0,0,0,0,50,50,0,0,255,50,0.2,0.02,0.2,0,0,0,3,50,2,0
0,123,174,0,0,1,0,0,0,1,1,0,0,255,140,0.55,0.02,0,0,0,0,1,61,2,1
0,47,0,0,0,0,0,0,0,3,3,0,0,255,255,1,0,0.02,0,0,0,3,50,2,1
0,105,145,0,0,0,0,0,0,3,3,0,0,255,255,1,0,0.01,0,0,0,3,50,2,0
0,54,51,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.91,0,0,0,3,50,2,0
0,45,45,0,0,0,0,0,0,108,172,0,0.01,255,228,0.89,0.01,0.01,0,0,0,3,12,2,0
0,105,147,0,0,0,0,0,0,2,2,0,0,255,255,1,0,0,0,0,0,3,50,2,0
0,1167,404,0,0,0,1,0,0,1,1,0,0,255,1,0,0.07,0,0,0.99,0,1,55,2,0
280,283618,0,0,0,0,0,0,0,2,2,0,0,3,4,0.67,0.67,0.67,0.5,0,0,1,20,2,1
0,54,54,0,0,0,0,0,0,511,511,0,0,255,255,1,0,0.96,0,0,0,3,50,2,0
0,105,146,0,0,0,0,0,0,1,1,0,0,57,57,1,0,0.02,0,0,0,3,50,2,1
0,105,146,0,0,0,0,0,0,1,1,0,0,249,248,1,0.01,0,0,0,0,3,50,2,1
280,283618,0,0,0,0,0,0,0,3,2,0.67,0,255,34,0.13,0.04,0.13,0,0,0,1,20,2,1
4,28,93,0,0,0,1,0,0,1,1,0,0,155,137,0.88,0.02,0.01,0.01,0,0,1,48,2,1
283,157,595,0,2,0,1,0,1,1,1,0,0,255,65,0.25,0.03,0,0,0.08,0,1,20,2,1
280,283618,0,0,0,0,0,0,0,1,1,0,0,9,9,1,0,1,0,0,0,1,20,2,1
0,45,81,0,0,0,0,0,0,172,172,0,0,255,255,1,0,0.01,0,0,0,3,12,2,0
69,331,2762,0,0,0,1,0,0,1,1,0,0,255,1,0,0.01,0,0,0,0,1,61,2,1
0,105,105,0,0,0,0,0,0,2,2,0,0,255,253,0.99,0.01,0,0,0,0,3,50,2,1
0,127,174,0,0,1,0,0,0,2,2,0,0,255,208,0.82,0.02,0,0,0,0,1,61,2,1
5,28,93,0,0,0,1,0,0,1,1,0,0,255,254,1,0.01,0,0,0,0,1,48,2,1
0,54,51,0,0,0,0,0,0,405,405,0,0,255,255,1,0,1,0,0,0,3,50,2,0
0,119,188,0,0,1,0,0,0,2,2,0,0,255,33,0.13,0.02,0,0,0,0,1,61,2,1
4,32,93,0,0,0,1,0,0,1,1,0,0,145,128,0.88,0.02,0.01,0.02,0,0,1,48,2,1
0,26,157,0,0,1,0,0,1,1,1,0,0,233,118,0.51,0.03,0,0,0,0,1,20,2,1
0,239,3222,0,0,0,1,0,0,2,3,0,0.67,255,22,0.09,0.01,0,0,0.01,0,1,25,2,0
0,12,0,0,0,0,0,0,0,1,1,0,0,1,13,1,0,1,0.23,0,0,1,20,2,1
1,1822,332,0,0,0,1,0,0,1,2,0,1,255,80,0.31,0.03,0,0,0,0,1,55,2,0
281,162,597,0,2,0,1,0,1,1,1,0,0,255,13,0.05,0.72,0,0,0,0,1,20,2,1
282,162,599,0,2,0,1,0,1,2,1,1,0,255,18,0.07,0.72,0,0,0,0.06,1,20,2,1
282,162,599,0,2,0,1,0,1,1,1,0,0,255,1,0,0.06,0,0,0,0,1,20,2,1
0,123,174,0,0,1,0,0,0,1,1,0,0,255,95,0.37,0.02,0,0,0,0,1,61,2,1
0,119,174,0,0,1,0,0,0,1,1,0,0,255,212,0.83,0.02,0,0,0,0,1,61,2,1
0,53,52,0,0,0,0,0,0,191,191,0,0,255,255,1,0,0.93,0,0,0,3,50,2,0
0,2056,0,0,0,0,0,0,0,16,16,0,0,34,27,0.79,0.06,0.79,0,0,0,1,20,2,0
4,26,93,0,0,0,1,0,0,1,1,0,0,241,222,0.92,0.01,0,0,0,0,1,48,2,1
4,30,93,0,0,0,1,0,0,1,2,0,1,255,252,0.99,0.01,0,0,0,0,1,48,2,1
282,154,593,0,2,0,1,0,1,1,1,0,0,255,98,0.38,0.03,0,0,0,0,1,20,2,1
0,10,35,0,0,0,0,0,0,1,1,0,0,50,1,0.02,0.1,0.02,0,0,0,1,5,2,1
0,12,0,0,0,0,0,0,0,2,1,1,0,255,16,0.06,0.03,0.06,0,0,0,1,20,2,1
0,123,174,0,0,1,0,0,0,1,1,0,0,255,19,0.07,0.02,0,0,0,0,1,61,2,1
0,12,0,0,0,0,0,0,0,1,1,0,0,247,17,0.06,0.03,0.06,0.12,0.01,0,1,20,2,1
0,30,217,0,0,0,1,0,0,1,1,0,0,255,5,0.02,0.02,0,0,0,0,1,48,2,1
5,3886954,0,0,0,0,0,0,0,1,1,0,0,255,190,0.75,0.03,0.75,0,0.01,0.01,1,20,2,0
0,46,74,0,0,0,0,0,0,160,160,0,0,255,255,1,0,0.01,0,0,0,3,12,2,0
0,121,174,0,0,1,0,0,0,2,2,0,0,255,255,1,0,0,0,0.01,0.01,1,61,2,1
0,6,138,0,0,0,0,0,0,2,1,1,0,193,33,0.13,0.03,0.01,0.06,0,0,1,19,2,0
4,28,93,0,0,0,1,0,0,1,1,0,0,255,249,0.98,0.01,0.01,0,0,0,1,48,2,1
4,28,93,0,0,0,1,0,0,1,1,0,0,227,208,0.92,0.01,0,0,0,0,1,48,2,1
0,105,146,0,0,0,0,0,0,2,2,0,0,204,203,1,0.01,0,0,0,0,3,50,2,1
4,32,93,0,0,0,1,0,0,1,1,0,0,255,249,0.98,0.01,0,0,0,0,1,48,2,1
0,209,3784,0,0,0,1,0,0,3,31,0,0.06,3,253,1,0,0.33,0.02,0,0.01,1,25,2,0
0,12,0,0,0,0,0,0,0,2,2,0,0,92,74,0.34,0.03,0.34,0.03,0,0,1,20,2,0
0,105,145,0,0,0,0,0,0,1,1,0,0,255,253,0.99,0.01,0,0,0,0,3,50,2,0
0,12,0,0,0,0,0,0,0,2,2,0,0,4,22,1,0,1,0.18,0,0,1,20,2,1
0,114,153,0,0,0,0,0,0,1,1,0,0,255,254,1,0.01,0,0,0.02,0.02,1,61,2,1
4,30,93,0,0,0,1,0,0,1,1,0,0,255,247,0.97,0.01,0,0,0,0,1,48,2,1
282,158,597,0,2,0,1,0,1,1,1,0,0,255,37,0.15,0.03,0,0,0.33,0,1,20,2,1
280,283618,0,0,0,0,0,0,0,2,2,0,0,6,22,1,0,1,0.14,0,0,1,20,2,1
0,44,44,0,0,0,0,0,0,133,206,0.02,0.01,255,254,1,0.01,0.01,0,0,0,3,12,2,0
4,26,93,0,0,0,1,0,0,2,1,1,0,44,43,0.95,0.05,0.02,0.05,0,0,1,48,2,1
